,state,"state,city",state_link,city_link,keyword,links,error
803,az,"az,scottsdale",https://library.municode.com/az,https://library.municode.com/az/scottsdale/codes/code_of_ordinances,"""Electric Vehicles""",[],
804,az,"az,springerville",https://library.municode.com/az,https://library.municode.com/az/springerville/codes/code_of_ordinances,"""equality""",[],
805,az,"az,springerville",https://library.municode.com/az,https://library.municode.com/az/springerville/codes/code_of_ordinances,"""workforce development""",[],
806,az,"az,springerville",https://library.municode.com/az,https://library.municode.com/az/springerville/codes/code_of_ordinances,"""sustainability""",[],
807,az,"az,springerville",https://library.municode.com/az,https://library.municode.com/az/springerville/codes/code_of_ordinances,"""solar""","['https://library.municode.com/az/springerville/codes/code_of_ordinances?nodeId=TAX_CODE_TOWN_SPRINGERVILLE_CH9RIEXTA_ARTIV-PRTA_S9A-450RELELIUSTAPEPR', 'https://library.municode.com/az/springerville/codes/code_of_ordinances?nodeId=TIT17ZO_CH17.28GEPR_17.28.040YALOARRE', 'https://library.municode.com/az/springerville/codes/code_of_ordinances?nodeId=TIT17ZO_CH17.28GEPR_17.28.050BUHERE', 'https://library.municode.com/az/springerville/codes/code_of_ordinances?nodeId=TAX_CODE_TOWN_SPRINGERVILLE_CH9RIEXTA_ARTI-GECODE_S9A-100GEDE', 'https://library.municode.com/az/springerville/codes/code_of_ordinances?nodeId=TAX_CODE_TOWN_SPRINGERVILLE_CH9RIEXTA_ARTIV-PRTA_S9A-415COCOCOCO', 'https://library.municode.com/az/springerville/codes/code_of_ordinances?nodeId=TAX_CODE_TOWN_SPRINGERVILLE_CH9RIEXTA_ARTIV-PRTA_S9A-417COCOOWILWHARNOSPBU', 'https://library.municode.com/az/springerville/codes/code_of_ordinances?nodeId=TAX_CODE_TOWN_SPRINGERVILLE_CH9RIEXTA_ARTIV-PRTA_S9A-416COCOSPBU', 'https://library.municode.com/az/springerville/codes/code_of_ordinances?nodeId=TAX_CODE_TOWN_SPRINGERVILLE_CH9RIEXTA_ARTIV-PRTA_S9A-465RESAEX', 'https://library.municode.com/az/springerville/codes/code_of_ordinances?nodeId=TAX_CODE_TOWN_SPRINGERVILLE', 'https://library.municode.com/az/springerville/codes/code_of_ordinances?nodeId=TAX_CODE_TOWN_SPRINGERVILLE_CH9RIEXTA_ARTIV-PRTA_S9A-480UTSE']",
808,az,"az,springerville",https://library.municode.com/az,https://library.municode.com/az/springerville/codes/code_of_ordinances,"""EV""",[],
809,az,"az,springerville",https://library.municode.com/az,https://library.municode.com/az/springerville/codes/code_of_ordinances,"""Electric Vehicles""",[],
810,az,"az,surprise",https://library.municode.com/az,https://library.municode.com/az/surprise/codes/code_of_ordinances,"""equality""",[],
811,az,"az,surprise",https://library.municode.com/az,https://library.municode.com/az/surprise/codes/code_of_ordinances,"""workforce development""",[],
812,az,"az,surprise",https://library.municode.com/az,https://library.municode.com/az/surprise/codes/code_of_ordinances,"""sustainability""",[],
813,az,"az,surprise",https://library.municode.com/az,https://library.municode.com/az/surprise/codes/code_of_ordinances,"""solar""","['https://library.municode.com/az/surprise/codes/municipal_code?nodeId=PTIILADEOR_CH107DEDERE_ARTIVPALORE_S107-4.4MUMIMIUSNSIUSPR', 'https://library.municode.com/az/surprise/codes/municipal_code?nodeId=PTIGEOR_CH46-3.14TA_ARTIVPRTA_S46-3.14-417COCOOWILWHARNOSPBU', 'https://library.municode.com/az/surprise/codes/municipal_code?nodeId=PTIGEOR_CH46-3.14TA_ARTIVPRTA_S46-3.14-415COCOCOCO', 'https://library.municode.com/az/surprise/codes/municipal_code?nodeId=PTIGEOR_CH46-3.14TA_ARTIGECODE_S46-3.14-100GEDE', 'https://library.municode.com/az/surprise/codes/municipal_code?nodeId=PTIILADEOR_CH101ADPR_ARTIINGE_S101-1.3PUAP', 'https://library.municode.com/az/surprise/codes/municipal_code?nodeId=PTIGEOR_CH46-3.14TA_ARTIVPRTA_S46-3.14-416COCOSPBU', 'https://library.municode.com/az/surprise/codes/municipal_code?nodeId=PTIGEOR_CH46-3.14TA_ARTIVPRTA_S46-3.14-465RESAEX', 'https://library.municode.com/az/surprise/codes/municipal_code?nodeId=PTIILADEOR_CH106ZOUSST_ARTIIISUHEDISHZODI_S106-3.2DEDESTSHZODI']",
814,az,"az,surprise",https://library.municode.com/az,https://library.municode.com/az/surprise/codes/code_of_ordinances,"""EV""",[],
815,az,"az,surprise",https://library.municode.com/az,https://library.municode.com/az/surprise/codes/code_of_ordinances,"""Electric Vehicles""",[],
816,az,"az,tempe",https://library.municode.com/az,https://library.municode.com/az/tempe/codes/code_of_ordinances,"""equality""",[],
817,az,"az,tempe",https://library.municode.com/az,https://library.municode.com/az/tempe/codes/code_of_ordinances,"""workforce development""",[],
818,az,"az,tempe",https://library.municode.com/az,https://library.municode.com/az/tempe/codes/code_of_ordinances,"""sustainability""",[],
819,az,"az,tempe",https://library.municode.com/az,https://library.municode.com/az/tempe/codes/code_of_ordinances,"""solar""","['https://library.municode.com/az/tempe/codes/zoning_and_development_code?nodeId=ZONING_DEVELOPMENT_CODE_PT5_OVZODI_CH6_TROVDI_S5-611DESTCOMIEINDI', 'https://library.municode.com/az/tempe/codes/zoning_and_development_code?nodeId=ZONING_DEVELOPMENT_CODE_PT3_LAUS_CH4_SPUSST_S3-420SIMIRESESTADRE', 'https://library.municode.com/az/tempe/codes/city_code?nodeId=CH16LIPREXTA_ARTIVPRTA_S16-450RELELIUSTAPEPR', 'https://library.municode.com/az/tempe/codes/zoning_and_development_code?nodeId=ZONING_DEVELOPMENT_CODE_PT5_OVZODI_CH6_TROVDI_S5-610DESTREDI', 'https://library.municode.com/az/tempe/codes/city_code?nodeId=CH16LIPREXTA_ARTIGECODE_S16-100GEDE', 'https://library.municode.com/az/tempe/codes/city_code?nodeId=CH16LIPREXTA_ARTIVPRTA_S16-417COCOWNILWHARNOSPBU', 'https://library.municode.com/az/tempe/codes/city_code?nodeId=CH16LIPREXTA_ARTIVPRTA_S16-415COCOONCO', 'https://library.municode.com/az/tempe/codes/city_code?nodeId=CH16LIPREXTA_ARTIVPRTA_S16-416COCOPEBU', 'https://library.municode.com/az/tempe/codes/city_code?nodeId=APXASCFECH_TABLE_2-A--BUILDING_PERMIT_FLAT_FEES', 'https://library.municode.com/az/tempe/codes/city_code?nodeId=CH16LIPREXTA_ARTIVPRTA_S16-465RESAXE']",
820,az,"az,tempe",https://library.municode.com/az,https://library.municode.com/az/tempe/codes/code_of_ordinances,"""EV""",[],
821,az,"az,tempe",https://library.municode.com/az,https://library.municode.com/az/tempe/codes/code_of_ordinances,"""Electric Vehicles""",[],
822,az,"az,tolleson",https://library.municode.com/az,https://library.municode.com/az/tolleson/codes/code_of_ordinances,"""equality""",[],
823,az,"az,tolleson",https://library.municode.com/az,https://library.municode.com/az/tolleson/codes/code_of_ordinances,"""workforce development""",['https://library.municode.com/az/tolleson/codes/code_of_ordinances?nodeId=CD_ORD_CH2AD_ART2-3CIOF_OF_S2-3-28ECDEDI'],
824,az,"az,tolleson",https://library.municode.com/az,https://library.municode.com/az/tolleson/codes/code_of_ordinances,"""sustainability""",[],
825,az,"az,tolleson",https://library.municode.com/az,https://library.municode.com/az/tolleson/codes/code_of_ordinances,"""solar""",[],
826,az,"az,tolleson",https://library.municode.com/az,https://library.municode.com/az/tolleson/codes/code_of_ordinances,"""EV""",[],
827,az,"az,tolleson",https://library.municode.com/az,https://library.municode.com/az/tolleson/codes/code_of_ordinances,"""Electric Vehicles""",[],
828,az,"az,youngtown",https://library.municode.com/az,https://library.municode.com/az/youngtown/codes/code_of_ordinances,"""equality""",[],
829,az,"az,youngtown",https://library.municode.com/az,https://library.municode.com/az/youngtown/codes/code_of_ordinances,"""workforce development""",[],
830,az,"az,youngtown",https://library.municode.com/az,https://library.municode.com/az/youngtown/codes/code_of_ordinances,"""sustainability""",[],
831,az,"az,youngtown",https://library.municode.com/az,https://library.municode.com/az/youngtown/codes/code_of_ordinances,"""solar""",['https://library.municode.com/az/youngtown/codes/code_of_ordinances?nodeId=STREARCITO'],
832,az,"az,youngtown",https://library.municode.com/az,https://library.municode.com/az/youngtown/codes/code_of_ordinances,"""EV""",[],
833,az,"az,youngtown",https://library.municode.com/az,https://library.municode.com/az/youngtown/codes/code_of_ordinances,"""Electric Vehicles""",[],
834,ar,"ar,arkadelphia",https://library.municode.com/ar,https://library.municode.com/ar/arkadelphia/codes/code_of_ordinances,"""equality""",[],
835,ar,"ar,arkadelphia",https://library.municode.com/ar,https://library.municode.com/ar/arkadelphia/codes/code_of_ordinances,"""workforce development""",[],
836,ar,"ar,arkadelphia",https://library.municode.com/ar,https://library.municode.com/ar/arkadelphia/codes/code_of_ordinances,"""sustainability""",[],
837,ar,"ar,arkadelphia",https://library.municode.com/ar,https://library.municode.com/ar/arkadelphia/codes/code_of_ordinances,"""solar""",[],
838,ar,"ar,arkadelphia",https://library.municode.com/ar,https://library.municode.com/ar/arkadelphia/codes/code_of_ordinances,"""EV""",[],
839,ar,"ar,arkadelphia",https://library.municode.com/ar,https://library.municode.com/ar/arkadelphia/codes/code_of_ordinances,"""Electric Vehicles""",[],
840,ar,"ar,bella_vista_city",https://library.municode.com/ar,https://library.municode.com/ar/bella_vista_city/codes/code_of_ordinances,"""equality""",[],
841,ar,"ar,bella_vista_city",https://library.municode.com/ar,https://library.municode.com/ar/bella_vista_city/codes/code_of_ordinances,"""workforce development""",[],
842,ar,"ar,bella_vista_city",https://library.municode.com/ar,https://library.municode.com/ar/bella_vista_city/codes/code_of_ordinances,"""sustainability""",[],
843,ar,"ar,bella_vista_city",https://library.municode.com/ar,https://library.municode.com/ar/bella_vista_city/codes/code_of_ordinances,"""solar""",['https://library.municode.com/ar/bella_vista_city/codes/code_of_ordinances?nodeId=PTIILADEOR_CH109ZO_ARTIINGE_S109-18MITYUS'],
844,ar,"ar,bella_vista_city",https://library.municode.com/ar,https://library.municode.com/ar/bella_vista_city/codes/code_of_ordinances,"""EV""",[],
845,ar,"ar,bella_vista_city",https://library.municode.com/ar,https://library.municode.com/ar/bella_vista_city/codes/code_of_ordinances,"""Electric Vehicles""",[],
846,ar,"ar,benton_county",https://library.municode.com/ar,https://library.municode.com/ar/benton_county/codes/code_of_ordinances,"""equality""",[],
847,ar,"ar,benton_county",https://library.municode.com/ar,https://library.municode.com/ar/benton_county/codes/code_of_ordinances,"""workforce development""",[],
848,ar,"ar,benton_county",https://library.municode.com/ar,https://library.municode.com/ar/benton_county/codes/code_of_ordinances,"""sustainability""",[],
849,ar,"ar,benton_county",https://library.municode.com/ar,https://library.municode.com/ar/benton_county/codes/code_of_ordinances,"""solar""",[],
850,ar,"ar,benton_county",https://library.municode.com/ar,https://library.municode.com/ar/benton_county/codes/code_of_ordinances,"""EV""",[],
851,ar,"ar,benton_county",https://library.municode.com/ar,https://library.municode.com/ar/benton_county/codes/code_of_ordinances,"""Electric Vehicles""",[],
852,ar,"ar,bentonville",https://library.municode.com/ar,https://library.municode.com/ar/bentonville/codes/code_of_ordinances,"""equality""",[],
853,ar,"ar,bentonville",https://library.municode.com/ar,https://library.municode.com/ar/bentonville/codes/code_of_ordinances,"""workforce development""",,"Message: Unable to locate element: [id=""headerSearch""]
"
854,ar,"ar,bentonville",https://library.municode.com/ar,https://library.municode.com/ar/bentonville/codes/code_of_ordinances,"""sustainability""",[],
855,ar,"ar,bentonville",https://library.municode.com/ar,https://library.municode.com/ar/bentonville/codes/code_of_ordinances,"""solar""",[],
856,ar,"ar,bentonville",https://library.municode.com/ar,https://library.municode.com/ar/bentonville/codes/code_of_ordinances,"""EV""",[],
857,ar,"ar,bentonville",https://library.municode.com/ar,https://library.municode.com/ar/bentonville/codes/code_of_ordinances,"""Electric Vehicles""",,"Message: 
"
858,ar,"ar,blytheville",https://library.municode.com/ar,https://library.municode.com/ar/blytheville/codes/code_of_ordinances,"""equality""",[],
859,ar,"ar,blytheville",https://library.municode.com/ar,https://library.municode.com/ar/blytheville/codes/code_of_ordinances,"""workforce development""",[],
860,ar,"ar,blytheville",https://library.municode.com/ar,https://library.municode.com/ar/blytheville/codes/code_of_ordinances,"""sustainability""",[],
861,ar,"ar,blytheville",https://library.municode.com/ar,https://library.municode.com/ar/blytheville/codes/code_of_ordinances,"""solar""",[],
862,ar,"ar,blytheville",https://library.municode.com/ar,https://library.municode.com/ar/blytheville/codes/code_of_ordinances,"""EV""",[],
863,ar,"ar,blytheville",https://library.municode.com/ar,https://library.municode.com/ar/blytheville/codes/code_of_ordinances,"""Electric Vehicles""",[],
864,ar,"ar,bryant",https://library.municode.com/ar,https://library.municode.com/ar/bryant/codes/code_of_ordinances,"""equality""",[],
865,ar,"ar,bryant",https://library.municode.com/ar,https://library.municode.com/ar/bryant/codes/code_of_ordinances,"""workforce development""",[],
866,ar,"ar,bryant",https://library.municode.com/ar,https://library.municode.com/ar/bryant/codes/code_of_ordinances,"""sustainability""",[],
867,ar,"ar,bryant",https://library.municode.com/ar,https://library.municode.com/ar/bryant/codes/code_of_ordinances,"""solar""",['https://library.municode.com/ar/bryant/codes/code_of_ordinances?nodeId=TIT11BUCO_CH11.04BUPE_11.04.02RASC'],
868,ar,"ar,bryant",https://library.municode.com/ar,https://library.municode.com/ar/bryant/codes/code_of_ordinances,"""EV""",[],
869,ar,"ar,bryant",https://library.municode.com/ar,https://library.municode.com/ar/bryant/codes/code_of_ordinances,"""Electric Vehicles""",[],
870,ar,"ar,cabot",https://library.municode.com/ar,https://library.municode.com/ar/cabot/codes/code_of_ordinances,"""equality""",[],
871,ar,"ar,cabot",https://library.municode.com/ar,https://library.municode.com/ar/cabot/codes/code_of_ordinances,"""workforce development""",[],
872,ar,"ar,cabot",https://library.municode.com/ar,https://library.municode.com/ar/cabot/codes/code_of_ordinances,"""sustainability""",[],
873,ar,"ar,cabot",https://library.municode.com/ar,https://library.municode.com/ar/cabot/codes/code_of_ordinances,"""solar""",[],
874,ar,"ar,cabot",https://library.municode.com/ar,https://library.municode.com/ar/cabot/codes/code_of_ordinances,"""EV""",[],
875,ar,"ar,cabot",https://library.municode.com/ar,https://library.municode.com/ar/cabot/codes/code_of_ordinances,"""Electric Vehicles""",[],
876,ar,"ar,camden",https://library.municode.com/ar,https://library.municode.com/ar/camden/codes/code_of_ordinances,"""equality""",[],
877,ar,"ar,camden",https://library.municode.com/ar,https://library.municode.com/ar/camden/codes/code_of_ordinances,"""workforce development""",[],
878,ar,"ar,camden",https://library.municode.com/ar,https://library.municode.com/ar/camden/codes/code_of_ordinances,"""sustainability""",[],
879,ar,"ar,camden",https://library.municode.com/ar,https://library.municode.com/ar/camden/codes/code_of_ordinances,"""solar""",[],
880,ar,"ar,camden",https://library.municode.com/ar,https://library.municode.com/ar/camden/codes/code_of_ordinances,"""EV""",[],
881,ar,"ar,camden",https://library.municode.com/ar,https://library.municode.com/ar/camden/codes/code_of_ordinances,"""Electric Vehicles""",[],
882,ar,"ar,conway",https://library.municode.com/ar,https://library.municode.com/ar/conway/codes/code_of_ordinances,"""equality""",[],
883,ar,"ar,conway",https://library.municode.com/ar,https://library.municode.com/ar/conway/codes/code_of_ordinances,"""workforce development""",[],
884,ar,"ar,conway",https://library.municode.com/ar,https://library.municode.com/ar/conway/codes/code_of_ordinances,"""sustainability""",[],
885,ar,"ar,conway",https://library.municode.com/ar,https://library.municode.com/ar/conway/codes/code_of_ordinances,"""solar""","['https://library.municode.com/ar/conway/codes/code_of_ordinances?nodeId=TIT8VETR_CH8.56BIPEPA_8.56.01DE', 'https://library.municode.com/ar/conway/codes/code_of_ordinances?nodeId=TIT4BULIRE_CH4.40ELFR_4.40.09CO']",
886,ar,"ar,conway",https://library.municode.com/ar,https://library.municode.com/ar/conway/codes/code_of_ordinances,"""EV""",[],
887,ar,"ar,conway",https://library.municode.com/ar,https://library.municode.com/ar/conway/codes/code_of_ordinances,"""Electric Vehicles""",[],
888,ar,"ar,dardanelle",https://library.municode.com/ar,https://library.municode.com/ar/dardanelle/codes/code_of_ordinances,"""equality""",[],
889,ar,"ar,dardanelle",https://library.municode.com/ar,https://library.municode.com/ar/dardanelle/codes/code_of_ordinances,"""workforce development""",[],
890,ar,"ar,dardanelle",https://library.municode.com/ar,https://library.municode.com/ar/dardanelle/codes/code_of_ordinances,"""sustainability""",[],
891,ar,"ar,dardanelle",https://library.municode.com/ar,https://library.municode.com/ar/dardanelle/codes/code_of_ordinances,"""solar""",[],
892,ar,"ar,dardanelle",https://library.municode.com/ar,https://library.municode.com/ar/dardanelle/codes/code_of_ordinances,"""EV""",[],
893,ar,"ar,dardanelle",https://library.municode.com/ar,https://library.municode.com/ar/dardanelle/codes/code_of_ordinances,"""Electric Vehicles""",[],
894,ar,"ar,eureka_springs",https://library.municode.com/ar,https://library.municode.com/ar/eureka_springs/codes/code_of_ordinances,"""equality""",[],
